club_decade_player_id,club_decade_id,team_id,team_name,decade,player_id,player_name,citizenship,position,main_position,game_position,seasons_count,rows_count,goals,assists,clean_sheets,goals_conceded,yellow_cards,direct_red_cards,penalty_goals,minutes_played,raw_score,local_rating,global_rating,global_percentile,hidden_modifier,effective_global_rating
660_shakhtar_donetsk_2000s_58043,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,58043,Rustam Khudzhamov (58043),Ukraine,Goalkeeper,Goalkeeper,GK,2,2,0.0,0,3,9,0,0,0,810.0,10.5,51.1,64.1,0.5318739475583354,1.0,64.1
660_shakhtar_donetsk_2000s_48579,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,48579,Igor Strelkov (48579),Russia,Attack - Centre-Forward,Attack,FW,1,1,1.0,0,0,0,0,0,0,147.0,8.0,50.9,61.9,0.46572047149386575,1.0,61.9
660_shakhtar_donetsk_2000s_24166,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,24166,Aleksandr Shmarko (24166),Russia  Ukraine,Defender - Centre-Back,Defender,CB,1,1,0.0,1,0,0,0,0,0,0.0,7.0,50.7,60.4,0.42097666586480637,1.0,60.4
660_shakhtar_donetsk_2000s_89222,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,89222,Yaroslav Rakitskyi (89222),Ukraine,Defender - Centre-Back,Defender,CB,1,1,0.0,1,0,0,3,0,0,0.0,7.0,50.7,60.4,0.42097666586480637,1.0,60.4
660_shakhtar_donetsk_2000s_24004,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,24004,Sergiy Dolganskyi (24004),Ukraine,Goalkeeper,Goalkeeper,GK,2,2,0.0,0,0,0,0,0,0,0.0,6.0,50.6,58.6,0.36901611739235024,1.0,58.6
660_shakhtar_donetsk_2000s_44358,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,44358,Leonardo (44358),Brazil,Defender - Centre-Back,Defender,CB,2,3,0.0,0,0,0,0,0,0,0.0,6.0,50.6,58.6,0.36901611739235024,1.0,58.6
660_shakhtar_donetsk_2000s_58035,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,58035,Mykola Ishchenko (58035),Ukraine,Defender - Centre-Back,Defender,CB,2,2,0.0,0,0,0,4,0,0,0.0,6.0,50.6,58.6,0.36901611739235024,1.0,58.6
660_shakhtar_donetsk_2000s_43288,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,43288,Oleksandr Chyzhov (43288),Ukraine,Defender - Centre-Back,Defender,CB,2,2,0.0,0,0,0,3,1,0,0.0,4.5,50.5,57.1,0.3246331489054607,1.0,57.1
660_shakhtar_donetsk_2000s_15681,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,15681,Vyacheslav Sviderskyi (15681),Ukraine,Defender - Centre-Back,Defender,CB,1,1,0.0,0,0,0,1,0,0,0.0,3.0,50.3,51.2,0.16754871301419294,1.0,51.2
660_shakhtar_donetsk_2000s_24013,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,24013,Igor Gjuzelov (24013),North Macedonia  Belgium,Defender - Centre-Back,Defender,CB,1,1,0.0,0,0,0,1,0,0,0.0,3.0,50.3,51.2,0.16754871301419294,1.0,51.2
660_shakhtar_donetsk_2000s_24116,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,24116,Roman Adamov (24116),Russia,Attack - Centre-Forward,Attack,FW,1,1,0.0,0,0,0,0,0,0,0.0,3.0,50.3,51.2,0.16754871301419294,1.0,51.2
660_shakhtar_donetsk_2000s_27191,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,27191,Oleg Karamushka (27191),Ukraine,Defender - Centre-Back,Defender,CB,1,1,0.0,0,0,0,0,0,0,0.0,3.0,50.3,51.2,0.16754871301419294,1.0,51.2
660_shakhtar_donetsk_2000s_29262,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,29262,Ivan (29262),Brazil,Defender - Left-Back,Defender,LB,1,1,0.0,0,0,0,0,0,0,0.0,3.0,50.3,51.2,0.16754871301419294,1.0,51.2
660_shakhtar_donetsk_2000s_44318,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,44318,Timofey Kalachev (44318),Belarus  Russia,Midfield - Right Midfield,Midfield,RM,1,1,0.0,0,0,0,1,0,0,0.0,3.0,50.3,51.2,0.16754871301419294,1.0,51.2
660_shakhtar_donetsk_2000s_58402,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,58402,Maksym Kovalyov (58402),Ukraine,Defender - Centre-Back,Defender,CB,1,1,0.0,0,0,0,0,0,0,0.0,3.0,50.3,51.2,0.16754871301419294,1.0,51.2
660_shakhtar_donetsk_2000s_58403,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,58403,Denys Kozhanov (58403),Ukraine,Attack - Right Winger,Attack,RM,1,1,0.0,0,0,0,0,0,0,0.0,3.0,50.3,51.2,0.16754871301419294,1.0,51.2
660_shakhtar_donetsk_2000s_58441,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,58441,Andriy Shybko (58441),Ukraine,Midfield - Central Midfield,Midfield,CM,1,1,0.0,0,0,0,0,0,0,0.0,3.0,50.3,51.2,0.16754871301419294,1.0,51.2
660_shakhtar_donetsk_2000s_66515,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,66515,Alex Teixeira (66515),Brazil,Attack - Second Striker,Attack,FW,1,1,0.0,0,0,0,0,0,0,0.0,3.0,50.3,51.2,0.16754871301419294,1.0,51.2
660_shakhtar_donetsk_2000s_94931,660_shakhtar_donetsk_2000s,660,Shakhtar Donetsk,2000s,94931,Vitaliy Vitsenets (94931),Ukraine  Russia,Midfield - Central Midfield,Midfield,CM,1,1,0.0,0,0,0,0,0,0,0.0,3.0,50.3,51.2,0.16754871301419294,1.0,51.2
660_shakhtar_donetsk_2010s_68778,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,68778,Marlos (68778),Ukraine  Brazil,Attack - Right Winger,Attack,RM,6,9,55.0,34,0,0,22,0,10,1878.0,429.0,95.0,98.0,0.9995188838104402,1.0,98.0
660_shakhtar_donetsk_2010s_66515,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,66515,Alex Teixeira (66515),Brazil,Attack - Second Striker,Attack,FW,6,6,67.0,16,0,0,12,0,6,1157.0,415.0,93.5,97.1,0.9990377676208805,1.0,97.1
660_shakhtar_donetsk_2010s_76028,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,76028,Taison (76028),Brazil,Attack - Left Winger,Attack,LM,8,11,35.0,51,0,0,22,1,4,4920.0,400.5,92.0,96.8,0.9987972095261005,1.0,96.8
660_shakhtar_donetsk_2010s_48974,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,48974,Luiz Adriano (48974),Brazil,Attack - Centre-Forward,Attack,FW,5,5,58.0,20,0,0,13,0,6,730.0,385.0,90.4,96.7,0.9985566514313207,1.0,96.7
660_shakhtar_donetsk_2010s_14942,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,14942,Darijo Srna (14942),Croatia,Defender - Right-Back,Defender,RB,8,8,21.0,61,0,0,41,1,6,6376.0,369.5,88.8,96.1,0.997834977146981,1.0,96.1
660_shakhtar_donetsk_2010s_52915,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,52915,Júnior Moraes (52915),Ukraine  Brazil,Attack - Centre-Forward,Attack,FW,2,4,39.0,18,0,0,16,0,2,617.0,273.0,78.6,94.6,0.995790233341352,1.0,94.6
660_shakhtar_donetsk_2010s_24633,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,24633,Eduardo (24633),Croatia  Brazil,Attack - Centre-Forward,Attack,FW,6,6,38.0,15,0,0,14,0,1,1075.0,268.0,78.1,94.3,0.9954293961991821,1.0,94.3
660_shakhtar_donetsk_2010s_55735,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,55735,Henrikh Mkhitaryan (55735),Armenia,Midfield - Central Midfield,Midfield,CM,3,3,38.0,16,0,0,10,0,1,685.0,263.0,77.6,94.1,0.9951888381044022,1.0,94.1
660_shakhtar_donetsk_2010s_93795,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,93795,Facundo Ferreyra (93795),Argentina  Italy,Attack - Centre-Forward,Attack,FW,5,6,43.0,7,0,0,13,0,2,637.0,258.0,77.1,93.9,0.9947077219148425,1.0,93.9
660_shakhtar_donetsk_2010s_75615,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,75615,Douglas Costa (75615),Brazil,Attack - Right Winger,Attack,RM,5,5,24.0,29,0,0,13,0,3,1686.0,251.0,76.3,93.7,0.9942266057252827,1.0,93.7
660_shakhtar_donetsk_2010s_39996,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,39996,Andriy Pyatov (39996),Ukraine,Goalkeeper,Goalkeeper,GK,10,13,0.0,0,111,148,6,0,0,19308.0,196.5,70.6,91.9,0.9896560019244648,1.0,91.9
660_shakhtar_donetsk_2010s_124028,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,124028,Ismaily (124028),Brazil,Defender - Left-Back,Defender,LB,8,11,13.0,26,0,0,8,0,0,4513.0,193.0,70.2,91.6,0.9889343276401251,1.0,91.6
660_shakhtar_donetsk_2010s_52769,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,52769,Willian (52769),Brazil,Attack - Left Winger,Attack,LM,3,3,10.0,32,0,0,8,0,0,1693.0,187.0,69.6,91.3,0.9882126533557855,1.0,91.3
660_shakhtar_donetsk_2010s_175169,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,175169,Bernard (175169),Brazil,Attack - Left Winger,Attack,LM,5,6,14.0,25,0,0,16,0,0,1630.0,185.0,69.4,90.9,0.9872504209766658,1.0,90.9
660_shakhtar_donetsk_2010s_52787,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,52787,Dentinho (52787),Brazil,Attack - Centre-Forward,Attack,FW,9,12,19.0,10,0,0,19,0,0,2066.0,161.0,66.9,89.9,0.9842434447919173,1.0,89.9
660_shakhtar_donetsk_2010s_59970,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,59970,Taras Stepanenko (59970),Ukraine,Midfield - Defensive Midfield,Midfield,CDM,10,13,14.0,14,0,0,57,0,0,5100.0,152.0,65.9,89.5,0.9819581428915083,1.0,89.5
660_shakhtar_donetsk_2010s_89222,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,89222,Yaroslav Rakitskyi (89222),Ukraine,Defender - Centre-Back,Defender,CB,9,10,9.0,20,0,0,57,1,0,7685.0,144.5,65.2,89.0,0.9793120038489295,1.0,89.0
660_shakhtar_donetsk_2010s_104505,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,104505,Alan Patrick (104505),Brazil,Midfield - Attacking Midfield,Midfield,AM,6,9,11.0,15,0,0,14,1,1,4350.0,131.5,63.8,88.3,0.9749819581428915,1.0,88.3
660_shakhtar_donetsk_2010s_26267,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,26267,Fernandinho (26267),Brazil,Midfield - Defensive Midfield,Midfield,CDM,3,3,9.0,17,0,0,18,0,1,1837.0,121.0,62.7,87.6,0.9707721914842434,1.0,87.6
660_shakhtar_donetsk_2010s_53270,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,53270,Oleksandr Gladkyi (53270),Ukraine,Attack - Centre-Forward,Attack,FW,3,3,15.0,6,0,0,2,0,0,361.0,108.0,61.3,86.4,0.9637960067356267,1.0,86.4
660_shakhtar_donetsk_2010s_59908,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,59908,Yevgen Seleznyov (59908),Ukraine,Attack - Centre-Forward,Attack,FW,3,3,17.0,4,0,0,6,0,0,291.0,110.0,61.5,86.4,0.9642771229251864,1.0,86.4
660_shakhtar_donetsk_2010s_191614,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,191614,Fred (191614),Brazil,Midfield - Central Midfield,Midfield,CM,5,6,10.0,10,0,0,26,0,0,4857.0,104.0,60.9,85.8,0.9605484724560982,1.0,85.8
660_shakhtar_donetsk_2010s_25820,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,25820,Vyacheslav Shevchuk (25820),Ukraine,Defender - Left-Back,Defender,LB,6,6,4.0,14,0,0,10,0,0,1862.0,92.0,59.7,84.5,0.9528506134231417,1.0,84.5
660_shakhtar_donetsk_2010s_52937,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,52937,Ilsinho (52937),Brazil  Portugal,Midfield - Right Midfield,Midfield,RM,4,4,7.0,10,0,0,10,0,0,521.0,87.0,59.1,84.0,0.9497233581910032,1.0,84.0
660_shakhtar_donetsk_2010s_74089,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,74089,Sergiy Kryvtsov (74089),Ukraine,Defender - Centre-Back,Defender,CB,10,13,10.0,1,0,0,21,0,0,3529.0,84.0,58.8,83.8,0.9470772191484244,1.0,83.8
660_shakhtar_donetsk_2010s_371256,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,371256,Tetê (371256),Brazil,Attack - Right Winger,Attack,RM,2,3,10.0,6,0,0,5,0,0,603.0,80.0,58.4,83.3,0.9416646620158768,1.0,83.3
660_shakhtar_donetsk_2010s_121988,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,121988,Wellington Nem (121988),Brazil,Attack - Right Winger,Attack,RM,6,7,9.0,3,0,0,8,0,0,1309.0,75.0,57.9,82.9,0.9364926629781092,1.0,82.9
660_shakhtar_donetsk_2010s_29261,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,29261,Jádson (29261),Brazil  Italy,Midfield - Attacking Midfield,Midfield,AM,2,2,8.0,5,0,0,4,0,3,486.0,66.0,56.9,81.9,0.9237430839547751,1.0,81.9
660_shakhtar_donetsk_2010s_14940,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,14940,Răzvan Raț (14940),Romania,Defender - Left-Back,Defender,LB,3,3,0.0,13,0,0,9,0,0,0.0,61.0,56.4,81.1,0.9133990858792398,1.0,81.1
660_shakhtar_donetsk_2010s_94922,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,94922,Bogdan Butko (94922),Ukraine,Defender - Right-Back,Defender,RB,3,5,1.0,10,0,0,1,0,0,887.0,52.0,55.5,79.5,0.8937936011546789,1.0,79.5
660_shakhtar_donetsk_2010s_264063,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,264063,Sergiy Bolbat (264063),Ukraine,Attack - Right Winger,Attack,RM,4,6,3.0,6,0,0,4,0,0,990.0,51.0,55.3,79.3,0.8909069040173202,1.0,79.3
660_shakhtar_donetsk_2010s_44357,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,44357,Oleksandr Kucher (44357),Ukraine,Defender - Centre-Back,Defender,CB,7,7,5.0,3,0,0,26,3,0,2504.0,49.5,55.2,79.0,0.8878999278325715,1.0,79.0
660_shakhtar_donetsk_2010s_181006,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,181006,Gustavo Blanco Leschuk (181006),Argentina  Ukraine,Attack - Centre-Forward,Attack,FW,3,4,5.0,3,0,0,0,0,0,335.0,46.0,54.8,78.0,0.8755111859514073,1.0,78.0
660_shakhtar_donetsk_2010s_58945,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,58945,Anton Kanibolotskyi (58945),Ukraine,Goalkeeper,Goalkeeper,GK,5,5,0.0,0,20,32,3,0,0,3822.0,45.0,54.7,77.7,0.8707000240558095,1.0,77.7
660_shakhtar_donetsk_2010s_396638,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,396638,Manor Solomon (396638),Israel  Portugal,Attack - Left Winger,Attack,LM,2,4,3.0,6,0,0,1,0,0,761.0,45.0,54.7,77.7,0.8707000240558095,1.0,77.7
660_shakhtar_donetsk_2010s_25732,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,25732,Dmytro Chygrynskyi (25732),Ukraine,Defender - Centre-Back,Defender,CB,5,5,4.0,2,0,0,5,0,0,1692.0,43.0,54.5,77.0,0.8626413278806832,1.0,77.0
660_shakhtar_donetsk_2010s_421935,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,421935,Maycon (421935),Brazil,Midfield - Central Midfield,Midfield,CM,2,4,5.0,3,0,0,4,0,0,613.0,43.0,54.5,77.0,0.8626413278806832,1.0,77.0
660_shakhtar_donetsk_2010s_58949,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,58949,Yevgen Konoplyanka (58949),Ukraine,Attack - Left Winger,Attack,LM,1,2,4.0,4,0,0,0,0,1,612.0,39.0,54.1,76.0,0.8490497955256194,1.0,76.0
660_shakhtar_donetsk_2010s_289059,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,289059,Mykola Matvienko (289059),Ukraine,Defender - Centre-Back,Defender,CB,5,8,4.0,1,0,0,4,0,0,2274.0,39.0,54.1,76.0,0.8490497955256194,1.0,76.0
660_shakhtar_donetsk_2010s_118850,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,118850,Ivan Ordets (118850),Ukraine,Defender - Centre-Back,Defender,CB,5,6,4.0,2,0,0,11,3,0,412.0,38.5,54.0,75.9,0.8467644936252104,1.0,75.9
660_shakhtar_donetsk_2010s_54162,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,54162,Marcelo Moreno Martins (54162),Bolivia  Brazil,Attack - Centre-Forward,Attack,FW,2,2,5.0,1,0,0,0,0,0,162.0,35.0,53.7,75.1,0.8263170555689199,1.0,75.1
660_shakhtar_donetsk_2010s_58046,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,58046,Vasyl Kobin (58046),Ukraine,Defender - Right-Back,Defender,RB,6,6,0.0,4,0,0,6,0,0,0.0,33.0,53.5,74.6,0.8146499879720953,1.0,74.6
660_shakhtar_donetsk_2010s_203854,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,203854,Andriy Boryachuk (203854),Ukraine,Attack - Centre-Forward,Attack,FW,3,3,4.0,0,0,0,1,0,0,184.0,29.0,53.0,73.5,0.7883088765936974,1.0,73.5
660_shakhtar_donetsk_2010s_550495,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,550495,Fernando (550495),Brazil,Attack - Centre-Forward,Attack,FW,2,4,3.0,2,0,0,2,0,0,527.0,29.0,53.0,73.5,0.7883088765936974,1.0,73.5
660_shakhtar_donetsk_2010s_131694,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,131694,Olarenwaju Kayode (131694),Nigeria,Attack - Centre-Forward,Attack,FW,2,3,3.0,2,0,0,0,1,0,332.0,27.5,52.9,73.1,0.7777243204233822,1.0,73.1
660_shakhtar_donetsk_2010s_59411,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,59411,Marko Devic (59411),Ukraine  Serbia,Attack - Centre-Forward,Attack,FW,1,1,4.0,1,0,0,0,0,1,109.0,27.0,52.8,72.9,0.7733942747173442,1.0,72.9
660_shakhtar_donetsk_2010s_468301,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,468301,Marcos Antônio (468301),Brazil,Midfield - Central Midfield,Midfield,CM,2,4,2.0,2,0,0,5,0,0,1343.0,23.0,52.4,71.5,0.7382727928794804,1.0,71.5
660_shakhtar_donetsk_2010s_9688,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,9688,Tomas Hübschman (9688),Czech Republic,Midfield - Defensive Midfield,Midfield,CDM,4,4,2.0,0,0,0,6,0,0,2311.0,22.0,52.3,71.1,0.7276882367091653,1.0,71.1
660_shakhtar_donetsk_2010s_44361,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,44361,Oleksiy Gay (44361),Ukraine,Midfield - Central Midfield,Midfield,CM,3,3,0.0,3,0,0,1,0,0,0.0,21.0,52.2,70.7,0.7179456338705797,1.0,70.7
660_shakhtar_donetsk_2010s_55484,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,55484,Márcio Azevedo (55484),Brazil,Defender - Left-Back,Defender,LB,4,4,0.0,2,0,0,1,0,0,0.0,20.0,52.1,70.2,0.7051960548472456,1.0,70.2
660_shakhtar_donetsk_2010s_19619,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,19619,Oleksandr Rybka (19619),Ukraine,Goalkeeper,Goalkeeper,GK,1,1,0.0,0,11,11,0,0,0,1710.0,19.5,52.0,69.9,0.6968968005773394,1.0,69.9
660_shakhtar_donetsk_2010s_401529,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,401529,Dodô (401529),Brazil,Defender - Right-Back,Defender,RB,2,4,1.0,2,0,0,4,0,0,1190.0,19.0,52.0,69.6,0.6904017320182824,1.0,69.6
660_shakhtar_donetsk_2010s_94931,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,94931,Vitaliy Vitsenets (94931),Ukraine  Russia,Midfield - Central Midfield,Midfield,CM,2,2,2.0,0,0,0,0,0,0,238.0,16.0,51.7,67.9,0.6464998797209526,1.0,67.9
660_shakhtar_donetsk_2010s_105456,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,105456,Fernando (105456),Brazil,Midfield - Defensive Midfield,Midfield,CDM,2,2,2.0,0,0,0,2,0,0,1538.0,16.0,51.7,67.9,0.6464998797209526,1.0,67.9
660_shakhtar_donetsk_2010s_136537,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,136537,Oleksiy Shevchenko (136537),Ukraine,Goalkeeper,Goalkeeper,GK,2,4,0.0,0,4,1,0,0,0,450.0,12.0,51.3,65.5,0.5752946836661054,1.0,65.5
660_shakhtar_donetsk_2010s_177276,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,177276,Bogdan Sarnavskyi (177276),Ukraine,Goalkeeper,Goalkeeper,GK,3,3,0.0,0,2,0,0,0,0,180.0,12.0,51.3,65.5,0.5752946836661054,1.0,65.5
660_shakhtar_donetsk_2010s_289075,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,289075,Oleksandr Zubkov (289075),Ukraine,Attack - Right Winger,Attack,RM,4,5,0.0,0,0,0,0,0,0,0.0,12.0,51.3,65.5,0.5752946836661054,1.0,65.5
660_shakhtar_donetsk_2010s_537844,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,537844,Anatoliy Trubin (537844),Ukraine,Goalkeeper,Goalkeeper,GK,2,4,0.0,0,4,7,0,0,0,720.0,12.0,51.3,65.5,0.5752946836661054,1.0,65.5
660_shakhtar_donetsk_2010s_396394,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,396394,Valeriy Bondar (396394),Ukraine,Defender - Centre-Back,Defender,CB,2,4,1.0,0,0,0,3,0,0,639.0,11.0,51.2,64.6,0.5475102237190281,1.0,64.6
660_shakhtar_donetsk_2010s_341485,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,341485,Oleg Kudryk (341485),Ukraine,Goalkeeper,Goalkeeper,GK,3,5,0.0,0,1,1,0,0,0,180.0,10.5,51.1,64.1,0.5318739475583354,1.0,64.1
660_shakhtar_donetsk_2010s_206717,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,206717,Eduard Sobol (206717),Ukraine,Defender - Left-Back,Defender,LB,2,2,0.0,1,0,0,0,0,0,0.0,10.0,51.0,63.6,0.5188838104402214,1.0,63.6
660_shakhtar_donetsk_2010s_277777,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,277777,Andriy Totovytskyi (277777),Ukraine,Midfield - Attacking Midfield,Midfield,AM,2,2,0.0,1,0,0,0,0,0,0.0,10.0,51.0,63.6,0.5188838104402214,1.0,63.6
660_shakhtar_donetsk_2010s_292717,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,292717,Giorgi Arabidze (292717),Georgia,Midfield - Attacking Midfield,Midfield,AM,2,2,0.0,1,0,0,0,0,0,0.0,10.0,51.0,63.6,0.5188838104402214,1.0,63.6
660_shakhtar_donetsk_2010s_294780,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,294780,Oleksandr Pikhalyonok (294780),Ukraine,Midfield - Central Midfield,Midfield,CM,3,4,0.0,0,0,0,0,0,0,0.0,9.0,50.9,62.9,0.49735386095742123,1.0,62.9
660_shakhtar_donetsk_2010s_80312,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,80312,Mykyta Shevchenko (80312),Ukraine,Goalkeeper,Goalkeeper,GK,2,3,0.0,0,1,4,0,0,0,270.0,7.5,50.8,61.1,0.44274717344238634,1.0,61.1
660_shakhtar_donetsk_2010s_24026,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,24026,Kostyantyn Kravchenko (24026),Ukraine,Midfield - Attacking Midfield,Midfield,AM,1,1,0.0,1,0,0,0,0,0,0.0,7.0,50.7,60.4,0.42097666586480637,1.0,60.4
660_shakhtar_donetsk_2010s_203074,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,203074,Ivan Petryak (203074),Ukraine,Attack - Left Winger,Attack,LM,1,2,1.0,0,0,0,3,0,0,395.0,7.0,50.7,60.4,0.42097666586480637,1.0,60.4
660_shakhtar_donetsk_2010s_24063,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,24063,Yuriy Virt (24063),Ukraine,Goalkeeper,Goalkeeper,GK,2,2,0.0,0,0,0,0,0,0,0.0,6.0,50.6,58.6,0.36901611739235024,1.0,58.6
660_shakhtar_donetsk_2010s_43288,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,43288,Oleksandr Chyzhov (43288),Ukraine,Defender - Centre-Back,Defender,CB,2,2,0.0,0,0,0,1,0,0,0.0,6.0,50.6,58.6,0.36901611739235024,1.0,58.6
660_shakhtar_donetsk_2010s_58035,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,58035,Mykola Ishchenko (58035),Ukraine,Defender - Centre-Back,Defender,CB,2,2,0.0,0,0,0,1,0,0,0.0,6.0,50.6,58.6,0.36901611739235024,1.0,58.6
660_shakhtar_donetsk_2010s_89557,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,89557,Artem Tetenko (89557),Ukraine,Goalkeeper,Goalkeeper,GK,2,2,0.0,0,0,0,0,0,0,0.0,6.0,50.6,58.6,0.36901611739235024,1.0,58.6
660_shakhtar_donetsk_2010s_213980,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,213980,Vyacheslav Tankovskyi (213980),Ukraine,Midfield - Central Midfield,Midfield,CM,2,3,0.0,0,0,0,1,0,0,0.0,6.0,50.6,58.6,0.36901611739235024,1.0,58.6
660_shakhtar_donetsk_2010s_537860,660_shakhtar_donetsk_2010s,660,Shakhtar Donetsk,2010s,537860,Mykhaylo Mudryk (537860),Ukraine,Attack - Left Winger,Attack,LM,2,2,0.0,0,0,0,1,0,0,0.0,6.0,50.6,58.6,0.36901611739235024,1.0,58.6
