player_name,normalized_player_name,club_name,normalized_club_name,decade,position,player_id,club_id,club_decade_id,nationality,effective_rating
Vasil Gigiadze,vasil gigiadze,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Midfield - Attacking Midfield,57878,2227,2227_sc_tavriya_simferopol_2022_2000s,Georgia,72.6
Maksim Startsev,maksim startsev,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Goalkeeper,58976,2227,2227_sc_tavriya_simferopol_2022_2000s,Ukraine  Russia,71.3
Ruslan Platon,ruslan platon,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Attack - Centre-Forward,58103,2227,2227_sc_tavriya_simferopol_2022_2000s,Ukraine  Russia,66.3
Pawel Hajduczek,pawel hajduczek,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Midfield - Defensive Midfield,61196,2227,2227_sc_tavriya_simferopol_2022_2000s,Poland,65.5
Vitaliy Reva,vitaliy reva,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Goalkeeper,9779,2227,2227_sc_tavriya_simferopol_2022_2000s,Ukraine,64.1
Oleg Karamushka,oleg karamushka,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Defender - Centre-Back,27191,2227,2227_sc_tavriya_simferopol_2022_2000s,Ukraine,62.9
Oleksandr Shutov,oleksandr shutov,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Midfield - Right Midfield,25917,2227,2227_sc_tavriya_simferopol_2022_2000s,Ukraine,61.9
Ivan Matyazh,ivan matyazh,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Midfield - Central Midfield,59249,2227,2227_sc_tavriya_simferopol_2022_2000s,Ukraine,61.9
Yuriy Seleznyov,yuriy seleznyov,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Midfield - Central Midfield,92461,2227,2227_sc_tavriya_simferopol_2022_2000s,Ukraine,60.4
Vyacheslav Sviderskyi,vyacheslav sviderskyi,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Defender - Centre-Back,15681,2227,2227_sc_tavriya_simferopol_2022_2000s,Ukraine,58.6
Sasa Cilinsek,sasa cilinsek,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Defender - Centre-Back,28670,2227,2227_sc_tavriya_simferopol_2022_2000s,Serbia,58.6
Aleksandre Amisulashvili,aleksandre amisulashvili,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Defender - Centre-Back,16095,2227,2227_sc_tavriya_simferopol_2022_2000s,Georgia  Russia,51.2
Oleksiy Ivanov,oleksiy ivanov,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Midfield - Attacking Midfield,28924,2227,2227_sc_tavriya_simferopol_2022_2000s,Ukraine,51.2
Aleksey Osipov,aleksey osipov,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Midfield - Central Midfield,43349,2227,2227_sc_tavriya_simferopol_2022_2000s,Russia  Ukraine,51.2
Denys Stoyan,denys stoyan,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Defender - Left-Back,43377,2227,2227_sc_tavriya_simferopol_2022_2000s,Ukraine,51.2
Andriy Smalko,andriy smalko,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Midfield - Central Midfield,58137,2227,2227_sc_tavriya_simferopol_2022_2000s,Ukraine,51.2
Yevgeniy Shmakov,yevgeniy shmakov,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Midfield - Defensive Midfield,58251,2227,2227_sc_tavriya_simferopol_2022_2000s,Ukraine,51.2
Volodymyr Korobka,volodymyr korobka,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Attack - Right Winger,58950,2227,2227_sc_tavriya_simferopol_2022_2000s,Ukraine,51.2
Artem Stargorodskyi,artem stargorodskyi,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Midfield - Central Midfield,59913,2227,2227_sc_tavriya_simferopol_2022_2000s,Ukraine,51.2
Oleksandr Bandura,oleksandr bandura,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Goalkeeper,85969,2227,2227_sc_tavriya_simferopol_2022_2000s,Ukraine,51.2
Sergiy Grybanov,sergiy grybanov,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Attack - Centre-Forward,91214,2227,2227_sc_tavriya_simferopol_2022_2000s,Ukraine,51.2
Maksym Syrota,maksym syrota,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Midfield - Left Midfield,91730,2227,2227_sc_tavriya_simferopol_2022_2000s,Ukraine,51.2
Anatoliy Matkevych,anatoliy matkevych,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2000s,Defender - Centre-Back,193271,2227,2227_sc_tavriya_simferopol_2022_2000s,Ukraine,51.2
Anton Shynder,anton shynder,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Attack - Centre-Forward,39253,2227,2227_sc_tavriya_simferopol_2022_2010s,Ukraine,90.3
Sergiy Nazarenko,sergiy nazarenko,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Midfield - Attacking Midfield,24043,2227,2227_sc_tavriya_simferopol_2022_2010s,Ukraine,89.7
Lucky Idahor,lucky idahor,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Attack - Centre-Forward,59269,2227,2227_sc_tavriya_simferopol_2022_2010s,Nigeria,86.7
Maksym Feshchuk,maksym feshchuk,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Attack - Centre-Forward,58008,2227,2227_sc_tavriya_simferopol_2022_2010s,Ukraine,86.3
Ruslan Platon,ruslan platon,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Attack - Centre-Forward,58103,2227,2227_sc_tavriya_simferopol_2022_2010s,Ukraine  Russia,76.2
Volodymyr Korobka,volodymyr korobka,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Attack - Right Winger,58950,2227,2227_sc_tavriya_simferopol_2022_2010s,Ukraine,75.6
Vasil Gigiadze,vasil gigiadze,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Midfield - Attacking Midfield,57878,2227,2227_sc_tavriya_simferopol_2022_2010s,Georgia,73.8
Oleksandr Kovpak,oleksandr kovpak,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Attack - Centre-Forward,43332,2227,2227_sc_tavriya_simferopol_2022_2010s,Ukraine,73.2
Rubén Gomez,ruben gomez,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Midfield - Central Midfield,24008,2227,2227_sc_tavriya_simferopol_2022_2010s,Argentina,72.6
Anton Monakhov,anton monakhov,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Defender - Centre-Back,60323,2227,2227_sc_tavriya_simferopol_2022_2010s,Russia  Ukraine,71.1
Andriy Kornev,andriy kornev,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Midfield - Defensive Midfield,43330,2227,2227_sc_tavriya_simferopol_2022_2010s,Ukraine,70.7
Sergiy Sitalo,sergiy sitalo,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Goalkeeper,106928,2227,2227_sc_tavriya_simferopol_2022_2010s,Ukraine,66.7
Dele Adeleye,dele adeleye,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Defender - Centre-Back,9369,2227,2227_sc_tavriya_simferopol_2022_2010s,Nigeria,64.6
Frantisek Kubik,frantisek kubik,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Attack - Left Winger,90255,2227,2227_sc_tavriya_simferopol_2022_2010s,Slovakia,63.6
Eduardo Neto,eduardo neto,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Midfield - Defensive Midfield,73094,2227,2227_sc_tavriya_simferopol_2022_2010s,Brazil,61.9
Volodymyr Yezerskyi,volodymyr yezerskyi,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Defender - Right-Back,24006,2227,2227_sc_tavriya_simferopol_2022_2010s,Ukraine,58.6
Vitaliy Postranskyi,vitaliy postranskyi,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Goalkeeper,34670,2227,2227_sc_tavriya_simferopol_2022_2010s,Ukraine,57.1
Maksim Startsev,maksim startsev,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Goalkeeper,58976,2227,2227_sc_tavriya_simferopol_2022_2010s,Ukraine  Russia,57.1
Nikolay Kashevskiy,nikolay kashevskiy,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Defender - Centre-Back,25472,2227,2227_sc_tavriya_simferopol_2022_2010s,Belarus,51.2
David Caiado,david caiado,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Midfield - Attacking Midfield,37414,2227,2227_sc_tavriya_simferopol_2022_2010s,Portugal  Luxembourg,51.2
Ivan Matyazh,ivan matyazh,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Midfield - Central Midfield,59249,2227,2227_sc_tavriya_simferopol_2022_2010s,Ukraine,51.2
Aleksey Kurilov,aleksey kurilov,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Defender - Centre-Back,59423,2227,2227_sc_tavriya_simferopol_2022_2010s,Russia  Ukraine,51.2
Oleksandr Romanchuk,oleksandr romanchuk,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Defender - Left-Back,59893,2227,2227_sc_tavriya_simferopol_2022_2010s,Ukraine,51.2
Leandro,leandro,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Defender - Left-Back,76071,2227,2227_sc_tavriya_simferopol_2022_2010s,Brazil  Poland,51.2
Igor Koshman,igor koshman,SC Tavriya Simferopol (-2022),sc tavriya simferopol 2022,2010s,Midfield - Attacking Midfield,297008,2227,2227_sc_tavriya_simferopol_2022_2010s,Ukraine,51.2
Aleksey Osipov,aleksey osipov,Tavriya Simferopol,tavriya simferopol,1990s,Midfield - Central Midfield,43349,2227,2227_tavriya_simferopol_1990s,Russia  Ukraine,89.1
Oleksandr Mitrofanov,oleksandr mitrofanov,Tavriya Simferopol,tavriya simferopol,1990s,Midfield - Central Midfield,84495,2227,2227_tavriya_simferopol_1990s,Ukraine  Kazakhstan,81.1
Oleksandr Burdin,oleksandr burdin,Tavriya Simferopol,tavriya simferopol,1990s,Midfield,217090,2227,2227_tavriya_simferopol_1990s,Ukraine,77
Roman Voynarovskiy,roman voynarovskiy,Tavriya Simferopol,tavriya simferopol,1990s,Midfield - Defensive Midfield,91579,2227,2227_tavriya_simferopol_1990s,Russia  Ukraine,63.6
Denys Andrienko,denys andrienko,Tavriya Simferopol,tavriya simferopol,1990s,Defender - Left-Back,23990,2227,2227_tavriya_simferopol_1990s,Ukraine,62.9
Vsevolod Romanenko,vsevolod romanenko,Tavriya Simferopol,tavriya simferopol,1990s,Goalkeeper,27204,2227,2227_tavriya_simferopol_1990s,Ukraine,61.1
Oleksandr Shutov,oleksandr shutov,Tavriya Simferopol,tavriya simferopol,1990s,Midfield - Right Midfield,25917,2227,2227_tavriya_simferopol_1990s,Ukraine,51.2
Vasil Gigiadze,vasil gigiadze,Tavriya Simferopol,tavriya simferopol,2000s,Midfield - Attacking Midfield,57878,2227,2227_tavriya_simferopol_2000s,Georgia,92.7
Edmar Galovskyi,edmar galovskyi,Tavriya Simferopol,tavriya simferopol,2000s,Midfield - Central Midfield,43299,2227,2227_tavriya_simferopol_2000s,Ukraine  Brazil,85.2
Oleksandr Mitrofanov,oleksandr mitrofanov,Tavriya Simferopol,tavriya simferopol,2000s,Midfield - Central Midfield,84495,2227,2227_tavriya_simferopol_2000s,Ukraine  Kazakhstan,79.7
Aleksey Osipov,aleksey osipov,Tavriya Simferopol,tavriya simferopol,2000s,Midfield - Central Midfield,43349,2227,2227_tavriya_simferopol_2000s,Russia  Ukraine,78
Oleksandr Kovpak,oleksandr kovpak,Tavriya Simferopol,tavriya simferopol,2000s,Attack - Centre-Forward,43332,2227,2227_tavriya_simferopol_2000s,Ukraine,74.6
Andriy Kornev,andriy kornev,Tavriya Simferopol,tavriya simferopol,2000s,Midfield - Defensive Midfield,43330,2227,2227_tavriya_simferopol_2000s,Ukraine,71.9
Igor Bazhan,igor bazhan,Tavriya Simferopol,tavriya simferopol,2000s,Goalkeeper,27126,2227,2227_tavriya_simferopol_2000s,Ukraine,66.7
Volodymyr Gomenyuk,volodymyr gomenyuk,Tavriya Simferopol,tavriya simferopol,2000s,Attack - Centre-Forward,43309,2227,2227_tavriya_simferopol_2000s,Ukraine,65.5
Maksim Startsev,maksim startsev,Tavriya Simferopol,tavriya simferopol,2000s,Goalkeeper,58976,2227,2227_tavriya_simferopol_2000s,Ukraine  Russia,65.5
Vsevolod Romanenko,vsevolod romanenko,Tavriya Simferopol,tavriya simferopol,2000s,Goalkeeper,27204,2227,2227_tavriya_simferopol_2000s,Ukraine,62.9
Yuriy Seleznyov,yuriy seleznyov,Tavriya Simferopol,tavriya simferopol,2000s,Midfield - Central Midfield,92461,2227,2227_tavriya_simferopol_2000s,Ukraine,61.9
Artem Stargorodskyi,artem stargorodskyi,Tavriya Simferopol,tavriya simferopol,2000s,Midfield - Central Midfield,59913,2227,2227_tavriya_simferopol_2000s,Ukraine,60.4
Anton Monakhov,anton monakhov,Tavriya Simferopol,tavriya simferopol,2000s,Defender - Centre-Back,60323,2227,2227_tavriya_simferopol_2000s,Russia  Ukraine,60.4
Everton,everton,Tavriya Simferopol,tavriya simferopol,2000s,Midfield - Defensive Midfield,56096,2227,2227_tavriya_simferopol_2000s,Brazil,58.6
Andrey Stepanov,andrey stepanov,Tavriya Simferopol,tavriya simferopol,2000s,Defender - Centre-Back,91541,2227,2227_tavriya_simferopol_2000s,Russia  Ukraine,58.6
Roman Voynarovskiy,roman voynarovskiy,Tavriya Simferopol,tavriya simferopol,2000s,Midfield - Defensive Midfield,91579,2227,2227_tavriya_simferopol_2000s,Russia  Ukraine,58.6
Denys Andrienko,denys andrienko,Tavriya Simferopol,tavriya simferopol,2000s,Defender - Left-Back,23990,2227,2227_tavriya_simferopol_2000s,Ukraine,51.2
Andriy Smalko,andriy smalko,Tavriya Simferopol,tavriya simferopol,2000s,Midfield - Central Midfield,58137,2227,2227_tavriya_simferopol_2000s,Ukraine,51.2
Volodymyr Ponomarenko,volodymyr ponomarenko,Tavriya Simferopol,tavriya simferopol,2000s,Midfield - Right Midfield,92466,2227,2227_tavriya_simferopol_2000s,Ukraine,51.2
Volodymyr Mazyar,volodymyr mazyar,Tavriya Simferopol,tavriya simferopol,2000s,Attack - Centre-Forward,118430,2227,2227_tavriya_simferopol_2000s,Ukraine,51.2
Anatoliy Matkevych,anatoliy matkevych,Tavriya Simferopol,tavriya simferopol,2000s,Defender - Centre-Back,193271,2227,2227_tavriya_simferopol_2000s,Ukraine,51.2
Mohammed Rharsalla,mohammed rharsalla,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Attack - Left Winger,316280,23611,23611_olimpik_donetsk__2021_2010s,Morocco  Spain,86.7
Maksim Degtyarov,maksim degtyarov,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Attack - Centre-Forward,193323,23611,23611_olimpik_donetsk__2021_2010s,Russia  Ukraine,82.9
Anton Postupalenko,anton postupalenko,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Midfield - Attacking Midfield,59440,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,79.9
Maxime Do Couto,maxime do couto,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Attack - Left Winger,315930,23611,23611_olimpik_donetsk__2021_2010s,France  Portugal,79.8
Matar Dieye,matar dieye,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Attack - Centre-Forward,427100,23611,23611_olimpik_donetsk__2021_2010s,Senegal,79.8
Volodymyr Lysenko,volodymyr lysenko,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Attack - Centre-Forward,58413,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,79.7
Ivan Matyazh,ivan matyazh,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Midfield - Central Midfield,59249,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,79.3
Yevgeniy Pasich,yevgeniy pasich,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Defender - Right-Back,315237,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,79.1
Sergiy Politylo,sergiy politylo,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Midfield - Central Midfield,58606,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,78.5
Dmytro Nemchaninov,dmytro nemchaninov,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Defender - Centre-Back,120262,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,78
Gennadiy Pasich,gennadiy pasich,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Midfield - Left Midfield,315236,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,77.7
Andriy Bogdanov,andriy bogdanov,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Midfield - Central Midfield,92567,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,77.3
Dmytro Gryshko,dmytro gryshko,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Defender - Centre-Back,48989,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,75.9
Shahab Zahedi,shahab zahedi,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Attack - Centre-Forward,350828,23611,23611_olimpik_donetsk__2021_2010s,Iran,75.6
Andriy Kravchuk,andriy kravchuk,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Midfield - Central Midfield,537859,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,74.7
Yevgeniy Tsymbalyuk,yevgeniy tsymbalyuk,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Defender - Centre-Back,376226,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,74.3
Anton Kravchenko,anton kravchenko,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Defender - Centre-Back,64341,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,73.8
Oleksiy Gay,oleksiy gay,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Midfield - Central Midfield,44361,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,71.1
Vitaliy Goshkoderya,vitaliy goshkoderya,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Midfield - Defensive Midfield,122317,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,70.2
Ivan Brikner,ivan brikner,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Midfield - Central Midfield,295613,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,70.2
Taras Zaviyskyi,taras zaviyskyi,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Midfield - Right Midfield,213984,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,69.9
Volodymyr Tanchyk,volodymyr tanchyk,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Midfield - Right Midfield,95707,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,69.6
Roman Vantukh,roman vantukh,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Defender - Left-Back,396536,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,69.6
Kyrylo Petrov,kyrylo petrov,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Midfield - Defensive Midfield,58427,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,69.4
Vladyslav Khomutov,vladyslav khomutov,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Midfield - Attacking Midfield,435665,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,69.1
Sergiy Gryn,sergiy gryn,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Attack - Left Winger,269374,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,68.6
Igor Tyshchenko,igor tyshchenko,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Defender - Right-Back,97727,23611,23611_olimpik_donetsk__2021_2010s,Ukraine  Russia,67.9
Artem Kychak,artem kychak,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Goalkeeper,88879,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,67.4
Pavlo Ksyonz,pavlo ksyonz,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Defender - Right-Back,57888,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,66
Anton Shynder,anton shynder,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Attack - Centre-Forward,39253,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,65.5
Émerson,emerson,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Defender - Centre-Back,213429,23611,23611_olimpik_donetsk__2021_2010s,Congo  Ukraine,65
Orest Lebedenko,orest lebedenko,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Defender - Left-Back,524964,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,64.6
Vitaliy Fedoriv,vitaliy fedoriv,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Defender - Centre-Back,58392,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,62.9
Igor Lytovka,igor lytovka,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Goalkeeper,93105,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,62.9
Pavlo Lukyanchuk,pavlo lukyanchuk,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Defender - Centre-Back,248935,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,62.9
Denys Balanyuk,denys balanyuk,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Attack - Centre-Forward,308436,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,61.9
Vitaliy Koltsov,vitaliy koltsov,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Midfield - Defensive Midfield,380691,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,61.9
Betim Halimi,betim halimi,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Goalkeeper,497190,23611,23611_olimpik_donetsk__2021_2010s,Kosovo  Albania,61.1
Daniel Romanovskij,daniel romanovskij,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Midfield - Attacking Midfield,229320,23611,23611_olimpik_donetsk__2021_2010s,Lithuania,60.4
Mykyta Kravchenko,mykyta kravchenko,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Defender - Right-Back,370399,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,60.4
Igor Snurnitsyn,igor snurnitsyn,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Defender - Centre-Back,419119,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,60.4
Yaroslav Oliynyk,yaroslav oliynyk,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Defender - Right-Back,90768,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,58.6
Yegor Klymenchuk,yegor klymenchuk,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Defender - Left-Back,375955,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,58.6
Denys Galenkov,denys galenkov,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Midfield - Left Midfield,376227,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,58.6
Kostyantyn Makhnovskyi,kostyantyn makhnovskyi,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Goalkeeper,69581,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,57.1
Vladyslav Ogirya,vladyslav ogirya,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Midfield - Defensive Midfield,111072,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,57.1
German Penkov,german penkov,Olimpik Donetsk ( - 2021),olimpik donetsk 2021,2010s,Goalkeeper,375659,23611,23611_olimpik_donetsk__2021_2010s,Ukraine,57.1
